"総勘定元帳 (2023年10月~2024年03月）"
"勘定科目","取引日","決算整理仕訳","相手勘定科目","税区分","取引先","品目","部門","管理番号","メモタグ","備考","勘定科目コード","相手取引先","相手品目","相手部門","相手メモタグ","相手備考","相手勘定科目コード","取引内容","発行元","借方金額","貸方金額","残高"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　福山","課税売上10%","","","福山市斎場","","","","つうしんひ","","","","","","","電話・ドコモケイタイ","","4603","","3806504"
"［製］通信費","2023-11-06","0","三菱ＵＦＪ　セントラル","課対仕入（控80）10%","","","知多道路","","","","つうしんひ","","","","","","","電話","","3738","","3810242"
"［製］通信費","2023-11-06","0","三菱ＵＦＪ　セントラル","課対仕入（控80）10%","","","知多道路","","","","つうしんひ","","","","","","","電話","","4318","","3814560"
"［製］通信費","2023-11-06","0","三菱ＵＦＪ　セントラル","課対仕入（控80）10%","","","知多道路","","","","つうしんひ","","","","","","","電話","","6862","","3821422"
"［製］通信費","2023-11-06","0","三菱ＵＦＪ　セントラル","課対仕入（控80）10%","","","知多道路","","","","つうしんひ","","","","","","","電話","","11013","","3832435"
"［製］通信費","2023-11-10","0","三菱ＵＦＪ　津山","課対仕入（控80）10%","","","津山市斎場","","","","つうしんひ","","","","","","","口座振替４・ＪＣＢ）エデイオンネツ","","2040","","3834475"
"［製］通信費","2023-11-10","0","三菱ＵＦＪ　県央みずほ","課対仕入（控80）10%","","","県央みずほ斎場","","","","つうしんひ","","","","","","","電話","","5237","","3839712"
"［製］通信費","2023-11-10","0","三菱ＵＦＪ　県央みずほ","課対仕入（控80）10%","","","県央みずほ斎場","","","","つうしんひ","","","","","","","電話・ＮＴＴコミユニケ－シヨン","","1006","","3840718"
"［製］通信費","2023-11-10","0","三菱ＵＦＪ　セントラル","課対仕入（控80）10%","","","知多道路","","","","つうしんひ","","","","","","","電話","","15130","","3855848"
"［製］通信費","2023-11-15","0","三菱ＵＦＪ　セントラル","課対仕入（控80）10%","","","知多道路","","","","つうしんひ","","","","","","","電話","","3291","","3859139"
"［製］通信費","2023-11-15","0","三菱ＵＦＪ　セントラル","課対仕入（控80）10%","","","知多道路","","","","つうしんひ","","","","","","","電話","","7885","","3867024"
"［製］水道光熱費","2023-10-24","0","前日繰越","","","","","","","","すいどう","","","","","","","","","","","190628225"
"［製］水道光熱費","2023-10-24","0","三菱ＵＦＪ　津山","課対仕入（控80）10%","","","津山市斎場","","","","すいどう","","","","","","","電気","","7363","","190635588"
"［製］水道光熱費","2023-10-24","0","三菱ＵＦＪ　大津","課対仕入（控80）10%","","","大津市斎場","","","","すいどう","","","","","","","振込８・サンインタ－ナシヨナル（カ","","1148520","","191784108"
"［製］水道光熱費","2023-10-24","0","三菱ＵＦＪ　大津","課対仕入（控80）10%","","","大津市斎場","","","","すいどう","","","","","","","振込６・ダイワリビング（カ）　カ","","13530","","191797638"
"［製］水道光熱費","2023-10-24","0","三菱ＵＦＪ　泉南阪南","課対仕入（控80）10%","","","泉南阪南共立火葬場","","","","すいどう","","","","","","","電気・５ネン１０ガツブン","","2919","","191800557"
"［製］水道光熱費","2023-10-24","0","三菱ＵＦＪ　吹田","課対仕入（控80）10%","","","吹田市斎場","","","","すいどう","","","","","","","電気・５ネン１０ガツブン","","3314","","191803871"
"［製］水道光熱費","2023-10-25","0","百五　ロテックス","課対仕入10%","","","瓜破斎場","","","","すいどう","","","","","","","ガス料 330211403182020","","2129","","191806000"
"［製］水道光熱費","2023-10-25","0","三菱ＵＦＪ　ＮＳＫ東大阪","課対仕入10%","","","東大阪市斎場","","","","すいどう","","","","","","","電気・５ネン１０ガツブン","","370660","","192176660"
"［製］水道光熱費","2023-10-25","0","三菱ＵＦＪ　ＮＤＫメイン","課対仕入10%","","","知多管内道路管理","","","","すいどう","","","","","","","水道・トコナメシ　スイドウ","","2462","","192179122"
"［製］水道光熱費","2023-10-25","0","三菱ＵＦＪ　セントラル","課対仕入10%","","","知多道路","","","","すいどう","","","","","","","水道・トコナメシ　スイドウ","","2842","","192181964"
"［製］水道光熱費","2023-10-25","0","三菱ＵＦＪ　大津","課対仕入（控80）10%","","","大津市斎場","","","","すいどう","","","","","","","電気・５ネン１０ガツブン","","127","","192182091"
"［製］水道光熱費","2023-10-25","0","三菱ＵＦＪ　大津","課対仕入（控80）10%","","","大津市斎場","","","","すいどう","","","","","","","電気・５ネン１０ガツブン","","127","","192182218"
"［製］水道光熱費","2023-10-25","0","三菱ＵＦＪ　大津","課対仕入（控80）10%","","","大津市斎場","","","","すいどう","","","","","","","電気・５ネン１０ガツブン","","127","","192182345"
"［製］水道光熱費","2023-10-25","0","三菱ＵＦＪ　大津","課対仕入（控80）10%","","","大津市斎場","","","","すいどう","","","","","","","電気・５ネン１０ガツブン","","127","","192182472"
"［製］水道光熱費","2023-10-25","0","三菱ＵＦＪ　大津","課対仕入（控80）10%","","","大津市斎場","","","","すいどう","","","","","","","電気・５ネン１０ガツブン","","158","","192182630"
"［製］水道光熱費","2023-10-25","0","三菱ＵＦＪ　大津","課対仕入（控80）10%","","","大津市斎場","","","","すいどう","","","","","","","電気・５ネン１０ガツブン","","158","","192182788"
"［製］水道光熱費","2023-10-25","0","三菱ＵＦＪ　大津","課対仕入（控80）10%","","","大津市斎場","","","","すいどう","","","","","","","電気・５ネン１０ガツブン","","158","","192182946"
"［製］水道光熱費","2023-10-25","0","三菱ＵＦＪ　大津","課対仕入（控80）10%","","","大津市斎場","","","","すいどう","","","","","","","電気・５ネン１０ガツブン","","158","","192183104"
"［製］水道光熱費","2023-10-25","0","三菱ＵＦＪ　大津","課対仕入（控80）10%","","","大津市斎場","","","","すいどう","","","","","","","電気・５ネン１０ガツブン","","1608","","192184712"
"［製］水道光熱費","2023-10-25","0","三菱ＵＦＪ　大津","課対仕入（控80）10%","","","大津市斎場","","","","すいどう","","","","","","","電気・５ネン１０ガツブン","","1608","","192186320"
"［製］水道光熱費","2023-10-25","0","三菱ＵＦＪ　大津","課対仕入（控80）10%","","","大津市斎場","","","","すいどう","","","","","","","電気・５ネン１０ガツブン","","9250","","192195570"
"［製］水道光熱費","2023-10-25","0","三菱ＵＦＪ　大津","課対仕入（控80）10%","","","大津市斎場","","","","すいどう","","","","","","","電気・５ネン１０ガツブン","","132393","","192327963"
"［製］水道光熱費","2023-10-25","0","三菱ＵＦＪ　大津","課対仕入（控80）10%","","","大津市斎場","","","","すいどう","","","","","","","電気・５ネン１０ガツブン","","698645","","193026608"
"［製］水道光熱費","2023-10-26","0","三菱ＵＦＪ　ＮＤＫメイン","課対仕入10%","","","知多管内道路管理","","","","すいどう","","","","","","","口座振替４・ガスパル（ＳＭＦＳ","","1518","","193028126"
"［製］水道光熱費","2023-10-26","0","三菱ＵＦＪ　セントラル","課対仕入10%","","","知多道路","","","","すいどう","","","","","","","水道・スイドウ","","3805","","193031931"
"［製］水道光熱費","2023-10-26","0","三菱ＵＦＪ　皆野寄居","課対仕入10%","","","皆野寄居","","","","すいどう","","","","","","","口座振替４・ガスパル（ＳＭＦＳ","","5200","","193037131"
"［製］水道光熱費","2023-10-27","0","三菱ＵＦＪ　ＮＳＫ東大阪","課対仕入10%","","","東大阪市斎場","","","","すいどう","","","","","","","電気・５ネン１０ガツブン","","134994","","193172125"
"［製］水道光熱費","2023-10-27","0","三菱ＵＦＪ　小林・佃","課対仕入（控80）10%","","","小林・佃斎場","","","","すいどう","","","","","","","ガス・０５ネン１０ガツブン","","5324","","193177449"
"［製］水道光熱費","2023-10-27","0","三菱ＵＦＪ　小林・佃","課対仕入（控80）10%","","","小林・佃斎場","","","","すいどう","","","","","","","ガス・０５ネン１０ガツブン","","207827","","193385276"
"［製］水道光熱費","2023-10-27","0","三菱ＵＦＪ　セントラル","課対仕入10%","","","知多道路","","","","すいどう","","","","","","","口座振替４・ライフカ－ド（カ","","5670","","193390946"
"［製］水道光熱費","2023-10-27","0","三菱ＵＦＪ　泉南阪南","課対仕入（控80）10%","","","泉南阪南共立火葬場","","","","すいどう","","","","","","","口座振替４・ＳＭＢＣ（ＨＴＢエナジ","","325","","193391271"
"［製］水道光熱費","2023-10-27","0","三菱ＵＦＪ　泉南阪南","課対仕入（控80）10%","","","泉南阪南共立火葬場","","","","すいどう","","","","","","","口座振替４・ＳＭＢＣ（ＨＴＢエナジ","","419","","193391690"
"［製］水道光熱費","2023-10-27","0","三菱ＵＦＪ　NSKメイン","課対仕入10%","","","北大谷斎場","","","水道代","すいどう","","","","","","","口座振替４・オリコ．ヤチン","","638","","193392328"
"［製］水道光熱費","2023-10-27","0","三菱ＵＦＪ　ＮＳＫ東大阪","課対仕入10%","","","東大阪市斎場","","","","すいどう","","","","","","","口座振替３・ＤＦ．ナカノシマキカク","","2300","","193394628"
"［製］水道光熱費","2023-10-30","0","三菱ＵＦＪ　伊豆中央道","課対仕入10%","","","伊豆中央道","","","","すいどう","","","","","","","ガス・ＴＯＫＡＩ","","1737","","193396365"
"［製］水道光熱費","2023-10-30","0","三菱ＵＦＪ　近江八幡","課対仕入（控80）10%","","","近江八幡市斎場","","","","すいどう","","","","","","","電気・５ネン１０ガツブン","","376241","","193772606"
"［製］水道光熱費","2023-10-30","0","三菱ＵＦＪ　セントラル","課対仕入10%","","","知多道路","","","","すいどう","","","","","","","電気・チユウブデンリヨク","","15266","","193787872"
"［製］水道光熱費","2023-10-30","0","三菱ＵＦＪ　富士宮","課対仕入（控80）10%","","","富士宮聖苑","","","","すいどう","","","","","","","電気・トウキヨウデンリヨク","","5344","","193793216"
"［製］水道光熱費","2023-10-30","0","三菱ＵＦＪ　ＮＳＫ東大阪","課対仕入10%","","","東大阪市斎場","","","","すいどう","","","","","","","ガス","","761047","","194554263"
"［製］水道光熱費","2023-10-31","0","三菱ＵＦＪ　半田市斎場","課対仕入（控80）10%","","","半田斎場","","","","すいどう","","","","","","","電気・チユウブデンリヨク","","6027","","194560290"
"［製］水道光熱費","2023-10-31","0","三菱ＵＦＪ　伊豆中央道","課対仕入10%","","","伊豆中央道","","","","すいどう","","","","","","","電気・トウキヨウデンリヨク","","5970","","194566260"
"［製］水道光熱費","2023-10-31","0","三菱ＵＦＪ　ＮＳＫ東大阪","課対仕入10%","","","東大阪市斎場","","","","すいどう","","","","","","","電気・５ネン１０ガツブン","","280","","194566540"
"［製］水道光熱費","2023-10-31","0","三菱ＵＦＪ　ＮＳＫ東大阪","課対仕入10%","","","東大阪市斎場","","","","すいどう","","","","","","","電気・５ネン１０ガツブン","","746","","194567286"
"［製］水道光熱費","2023-10-31","0","三菱ＵＦＪ　ＮＳＫ東大阪","課対仕入10%","","","東大阪市斎場","","","","すいどう","","","","","","","電気・５ネン１０ガツブン","","746","","194568032"
"［製］水道光熱費","2023-10-31","0","三菱ＵＦＪ　ＮＳＫ東大阪","課対仕入10%","","","東大阪市斎場","","","","すいどう","","","","","","","電気・５ネン１０ガツブン","","43309","","194611341"
